Timestamp,Time,Date,Age,Gender,Country,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
28-08-2014 03:29,3:29 AM,28-08-2014,29,Female,Australia,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,No,Somewhat difficult,Yes,No,Some of them,Some of them,No,No,No,Yes
28-08-2014 03:36,3:36 AM,28-08-2014,57,Male,United States,No,No,No,Never,26-100,No,Yes,Yes,Yes,No,Yes,Yes,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,Don't know,Yes
28-08-2014 03:42,3:42 AM,28-08-2014,31,Female,Belgium,No,Yes,Yes,Rarely,100-500,No,No,Yes,No,No,No,No,Don't know,Maybe,No,Some of them,No,No,No,Don't know,Yes
28-08-2014 03:47,3:47 AM,28-08-2014,37,Male,Ireland,Yes,No,No,Never,Jun-25,No,Yes,No,No,No,No,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No
28-08-2014 03:49,3:49 AM,28-08-2014,25,Male,Ireland,No,Yes,Yes,Sometimes,26-100,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,No,No
28-08-2014 03:52,3:52 AM,28-08-2014,30,Male,Australia,No,No,No,Sometimes,26-100,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No
28-08-2014 04:00,4:00 AM,28-08-2014,26,Female,Australia,No,Yes,No,Sometimes,100-500,No,No,No,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Yes,Yes,No,No,Don't know,No
28-08-2014 04:02,4:02 AM,28-08-2014,22,Female,Netherlands,No,No,No,Often,Jun-25,No,Yes,No,No,No,No,Don't know,Don't know,No,No,No,Some of them,No,Yes,Don't know,No
28-08-2014 04:07,4:07 AM,28-08-2014,39,Male,United States,No,No,No,Rarely,More than 1000,Yes,No,Don't know,No,Yes,Yes,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No
28-08-2014 04:09,4:09 AM,28-08-2014,29,Male,United Kingdom,No,Yes,Yes,Never,100-500,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,No,No,No,No,No,No
28-08-2014 04:11,4:11 AM,28-08-2014,54,Male,United Kingdom,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,Don't know,Not sure,No,No,Don't know,Very easy,No,No,Some of them,Yes,Yes,Yes,Don't know,Yes
28-08-2014 04:16,4:16 AM,28-08-2014,34,Female,Australia,No,Yes,No,Never,500-1000,No,No,Don't know,No,Yes,Yes,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,Yes
28-08-2014 04:23,4:23 AM,28-08-2014,32,Male,United States,No,No,Yes,Never,500-1000,No,No,Yes,Not sure,Yes,Yes,Don't know,Very easy,Maybe,No,No,No,No,No,Yes,No
28-08-2014 04:24,4:24 AM,28-08-2014,25,Male,Nigeria,No,No,No,Don't know,Jun-25,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,No,Yes,Don't know,No
28-08-2014 04:30,4:30 AM,28-08-2014,29,Male,Poland,No,No,No,Rarely,01-May,No,Yes,No,No,No,No,No,Somewhat difficult,No,Maybe,Some of them,No,No,No,Yes,No
28-08-2014 04:34,4:34 AM,28-08-2014,32,Male,Germany,Yes,No,No,Never,01-May,Yes,Yes,No,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No
28-08-2014 04:37,4:37 AM,28-08-2014,30,Male,United Kingdom,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Don't know,Yes,Don't know,Maybe,No,Some of them,Yes,No,Yes,Yes,No
28-08-2014 04:53,4:53 AM,28-08-2014,31,Male,Germany,No,No,No,Don't know,Jun-25,No,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No
28-08-2014 05:05,5:05 AM,28-08-2014,20,Female,Switzerland,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No
28-08-2014 05:12,5:12 AM,28-08-2014,27,Male,United Kingdom,No,No,No,Never,01-May,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No
28-08-2014 05:14,5:14 AM,28-08-2014,32,Male,United States,No,No,No,Never,More than 1000,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
28-08-2014 06:02,6:02 AM,28-08-2014,26,Male,Ireland,Yes,No,No,Never,01-May,Yes,Yes,No,No,No,No,Don't know,Somewhat difficult,Maybe,No,Some of them,Yes,Maybe,Maybe,Yes,No
28-08-2014 06:05,6:05 AM,28-08-2014,30,Male,Italy,No,No,No,Sometimes,More than 1000,No,No,Don't know,No,No,No,Yes,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No
28-08-2014 06:10,6:10 AM,28-08-2014,30,Male,Ireland,No,No,Yes,Sometimes,26-100,Yes,Yes,No,No,Don't know,No,Don't know,Very difficult,Maybe,Maybe,Some of them,No,No,No,No,No
28-08-2014 06:11,6:11 AM,28-08-2014,22,Male,India,Yes,No,No,Don't know,01-May,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Yes,Yes
28-08-2014 06:27,6:27 AM,28-08-2014,24,Male,Ireland,No,No,No,Don't know,More than 1000,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,No,No,No,No,Don't know,No
28-08-2014 06:30,6:30 AM,28-08-2014,26,Male,Netherlands,No,No,No,Never,26-100,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,No,No,No,No,Don't know,No
28-08-2014 07:01,7:01 AM,28-08-2014,43,Male,France,No,No,No,Don't know,100-500,No,Yes,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No
28-08-2014 07:03,7:03 AM,28-08-2014,26,Male,Russia,No,No,No,Never,26-100,No,Yes,No,Not sure,No,Don't know,Don't know,Somewhat difficult,No,No,Some of them,No,No,Maybe,Don't know,No
28-08-2014 07:03,7:03 AM,28-08-2014,23,Male,United States,No,Yes,No,Sometimes,Jun-25,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No
28-08-2014 07:12,7:12 AM,28-08-2014,26,Male,Canada,No,No,No,Don't know,100-500,Yes,Yes,Yes,Not sure,Don't know,Yes,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Yes,No
28-08-2014 08:00,8:00 AM,28-08-2014,26,Female,Israel,No,Yes,No,Never,100-500,No,Yes,Don't know,No,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Yes,No
28-08-2014 08:06,8:06 AM,28-08-2014,35,Male,Canada,No,Yes,No,Sometimes,26-100,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,No,No
28-08-2014 08:18,8:18 AM,28-08-2014,28,Male,United States,No,No,Yes,Sometimes,26-100,Yes,No,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No
28-08-2014 08:23,8:23 AM,28-08-2014,22,Male,India,No,No,No,Don't know,26-100,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,Don't know,No
28-08-2014 08:39,8:39 AM,28-08-2014,29,Female,United States,No,Yes,Yes,Rarely,Jun-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Yes,No,No,No,No,No,Don't know,No
28-08-2014 08:40,8:40 AM,28-08-2014,29,Male,Germany,Yes,No,No,Don't know,01-May,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No
28-08-2014 08:43,8:43 AM,28-08-2014,45,Male,United States,No,No,Yes,Often,01-May,Yes,Yes,Yes,Not sure,No,Yes,Don't know,Very easy,No,No,Yes,Yes,No,Maybe,Yes,No
28-08-2014 08:43,8:43 AM,28-08-2014,33,Male,Bulgaria,No,No,Yes,Rarely,26-100,Yes,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,Yes
28-08-2014 08:43,8:43 AM,28-08-2014,38,Male,United States,No,No,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No
28-08-2014 09:02,9:02 AM,28-08-2014,19,Other,United States,No,Yes,Yes,Often,26-100,No,No,Don't know,Not sure,No,No,Don't know,Somewhat difficult,Maybe,Maybe,No,No,No,Maybe,No,No
28-08-2014 09:09,9:09 AM,28-08-2014,29,Female,Canada,No,No,Yes,Rarely,More than 1000,Yes,No,Yes,Yes,Yes,Don't know,Yes,Somewhat easy,No,No,No,Yes,No,Maybe,Don't know,No
28-08-2014 09:16,9:16 AM,28-08-2014,21,Female,United Kingdom,No,No,No,Don't know,Jun-25,No,Yes,No,No,No,No,Don't know,Don't know,Yes,Maybe,Some of them,No,No,No,Don't know,No
28-08-2014 09:18,9:18 AM,28-08-2014,23,Female,India,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No
28-08-2014 09:40,9:40 AM,28-08-2014,33,Female,United States,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Yes,No
28-08-2014 09:53,9:53 AM,28-08-2014,49,Male,United States,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Not sure,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,No,Yes,No
28-08-2014 09:53,9:53 AM,28-08-2014,28,Male,United States,No,No,No,Don't know,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No
28-08-2014 09:54,9:54 AM,28-08-2014,27,Female,United Kingdom,No,No,Yes,Sometimes,Jun-25,Yes,Yes,Don't know,Not sure,Yes,Don't know,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
28-08-2014 09:54,9:54 AM,28-08-2014,23,Male,Canada,No,No,Yes,Sometimes,Jun-25,No,Yes,Yes,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
28-08-2014 09:54,9:54 AM,28-08-2014,29,Male,Netherlands,No,No,No,Never,01-May,Yes,Yes,No,No,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No
28-08-2014 09:54,9:54 AM,28-08-2014,30,Male,Germany,No,No,No,Don't know,26-100,No,Yes,Don't know,No,No,Don't know,Yes,Somewhat easy,No,No,Some of them,No,Maybe,Maybe,Don't know,No
28-08-2014 09:55,9:55 AM,28-08-2014,28,Female,Canada,No,No,No,Don't know,More than 1000,No,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No
28-08-2014 09:56,9:56 AM,28-08-2014,32,Male,United Kingdom,No,No,No,Don't know,Jun-25,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,No,No,No,Yes,No,No
28-08-2014 09:56,9:56 AM,28-08-2014,32,Male,United Kingdom,No,No,Yes,Sometimes,26-100,No,No,Yes,Yes,No,No,Yes,Very easy,No,No,No,Yes,No,No,Yes,No
28-08-2014 09:56,9:56 AM,28-08-2014,37,Male,France,No,No,No,Don't know,100-500,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No
28-08-2014 09:56,9:56 AM,28-08-2014,39,Female,United States,No,No,No,Don't know,More than 1000,Yes,No,No,Yes,No,No,Don't know,Very difficult,Yes,Maybe,No,No,No,Maybe,No,No
28-08-2014 09:56,9:56 AM,28-08-2014,31,Male,France,No,No,No,Don't know,500-1000,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Yes,No
28-08-2014 09:57,9:57 AM,28-08-2014,29,Male,United States,No,No,No,Don't know,Jun-25,No,Yes,No,No,No,Don't know,Don't know,Somewhat difficult,Maybe,Maybe,Some of them,No,No,No,Don't know,No
28-08-2014 09:57,9:57 AM,28-08-2014,30,Male,United States,No,No,No,Don't know,100-500,No,No,Yes,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No
28-08-2014 09:57,9:57 AM,28-08-2014,33,Male,United States,Yes,Yes,Yes,Rarely,01-May,Yes,Yes,No,Yes,Yes,Yes,No,Very difficult,No,No,Yes,Yes,No,No,Yes,Yes
28-08-2014 09:58,9:58 AM,28-08-2014,37,Male,United States,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,Don't know,Don't know,Yes,Don't know,Maybe,No,Yes,Yes,No,No,Don't know,No
28-08-2014 09:59,9:59 AM,28-08-2014,23,Male,United States,No,No,Yes,Often,26-100,No,No,Yes,Yes,Yes,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No
28-08-2014 09:59,9:59 AM,28-08-2014,43,Male,United States,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Not sure,No,Yes,Don't know,Somewhat easy,Yes,No,No,No,No,No,No,No
28-08-2014 10:00,10:00 AM,28-08-2014,32,Male,United Kingdom,No,No,Yes,Rarely,100-500,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,No,Maybe,No,Yes
28-08-2014 10:01,10:01 AM,28-08-2014,26,Male,United States,No,No,No,Never,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Yes,Yes,Some of them,No,No,No,No,No
28-08-2014 10:01,10:01 AM,28-08-2014,32,Male,United States,Yes,No,Yes,Sometimes,01-May,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Yes,Yes,Don't know,No
28-08-2014 10:02,10:02 AM,28-08-2014,37,Female,United States,No,No,No,Don't know,26-100,Yes,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Yes,No,Some of them,No,No,No,Don't know,No
28-08-2014 10:02,10:02 AM,28-08-2014,29,Male,United States,No,No,Yes,Often,26-100,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
28-08-2014 10:02,10:02 AM,28-08-2014,34,Male,United Kingdom,No,No,No,Don't know,Jun-25,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,Maybe,Don't know,No
28-08-2014 10:04,10:04 AM,28-08-2014,27,Male,France,No,No,No,Don't know,Jun-25,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,No,Yes,No
28-08-2014 10:04,10:04 AM,28-08-2014,30,Male,United States,No,Yes,No,Never,100-500,No,Yes,Don't know,No,No,Don't know,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Don't know,No
28-08-2014 10:05,10:05 AM,28-08-2014,29,Male,United States,No,No,No,Never,Jun-25,No,Yes,Yes,Yes,No,Yes,Yes,Don't know,Maybe,No,Some of them,Some of them,No,No,No,No
28-08-2014 10:07,10:07 AM,28-08-2014,32,Male,United States,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,Very difficult,Yes,Maybe,Some of them,No,No,No,No,No
28-08-2014 10:08,10:08 AM,28-08-2014,25,Male,Germany,No,No,No,Don't know,500-1000,No,Yes,Yes,Yes,Don't know,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Yes,Yes,Yes,Yes,No
28-08-2014 10:08,10:08 AM,28-08-2014,37,Male,United States,Yes,No,No,Don't know,Jun-25,Yes,Yes,Yes,Yes,Yes,No,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
28-08-2014 10:10,10:10 AM,28-08-2014,29,Male,Netherlands,No,Yes,No,Don't know,Jun-25,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No
28-08-2014 10:11,10:11 AM,28-08-2014,27,Male,United States,No,No,No,Don't know,26-100,No,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,No,Don't know,No
28-08-2014 10:13,10:13 AM,28-08-2014,33,Male,United Kingdom,No,No,No,Don't know,Jun-25,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No
28-08-2014 10:15,10:15 AM,28-08-2014,30,Male,Canada,No,Yes,Yes,Sometimes,More than 1000,No,No,Don't know,No,No,No,No,Very difficult,Yes,No,Some of them,No,No,Yes,No,Yes
28-08-2014 10:16,10:16 AM,28-08-2014,29,Male,Canada,No,No,No,Don't know,01-May,Yes,Yes,No,Yes,No,No,Don't know,Somewhat difficult,Maybe,Maybe,Yes,Yes,No,Maybe,Don't know,No
28-08-2014 10:17,10:17 AM,28-08-2014,25,Male,United States,No,Yes,Yes,Never,Jun-25,Yes,Yes,Don't know,No,Yes,Don't know,Don't know,Don't know,Yes,No,Some of them,Yes,No,No,No,No
28-08-2014 10:18,10:18 AM,28-08-2014,33,Male,United States,No,Yes,Yes,Sometimes,01-May,No,No,No,Yes,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No
28-08-2014 10:18,10:18 AM,28-08-2014,31,Male,South Africa,No,No,No,Never,100-500,Yes,Yes,No,No,No,No,No,Don't know,No,No,Some of them,Some of them,No,Maybe,No,No
28-08-2014 10:20,10:20 AM,28-08-2014,21,Male,Germany,No,No,No,Rarely,Jun-25,Yes,Yes,Don't know,No,No,No,Don't know,Very easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No
28-08-2014 10:22,10:22 AM,28-08-2014,30,Male,Switzerland,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't know,No,No,No,No,Very difficult,Yes,Yes,No,No,No,No,No,No
28-08-2014 10:24,10:24 AM,28-08-2014,29,Male,United States,No,No,No,Don't know,More than 1000,No,No,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,No,No,No
28-08-2014 10:25,10:25 AM,28-08-2014,43,Male,Croatia,Yes,No,Yes,Sometimes,01-May,Yes,Yes,No,No,No,No,Yes,Very difficult,Yes,No,Yes,No,No,Maybe,No,Yes
28-08-2014 10:29,10:29 AM,28-08-2014,37,Male,United Kingdom,No,No,Yes,Often,Jun-25,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,Yes,Yes,Maybe,Yes,No,No
28-08-2014 10:30,10:30 AM,28-08-2014,24,Male,France,No,No,No,Don't know,26-100,No,Yes,No,No,Yes,No,Don't know,Don't know,Maybe,No,Yes,Some of them,No,No,Don't know,No
28-08-2014 10:30,10:30 AM,28-08-2014,29,Male,United States,No,No,No,Don't know,Jun-25,Yes,Yes,Don't know,Not sure,No,No,Don't know,Very easy,No,No,Yes,Yes,No,No,Don't know,No
28-08-2014 10:34,10:34 AM,28-08-2014,31,Male,United States,No,No,No,Don't know,26-100,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,Yes,Yes,No,No,Don't know,No
28-08-2014 10:42,10:42 AM,28-08-2014,33,Male,United Kingdom,Yes,No,No,Never,100-500,No,No,No,Not sure,No,No,Don't know,Very easy,No,No,Yes,Some of them,No,Yes,No,No
28-08-2014 10:45,10:45 AM,28-08-2014,43,Male,United States,No,No,No,Don't know,More than 1000,No,No,Yes,Yes,Don't know,Yes,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No
28-08-2014 10:47,10:47 AM,28-08-2014,33,Male,United Kingdom,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
28-08-2014 10:51,10:51 AM,28-08-2014,27,Male,United Kingdom,No,No,No,Don't know,Jun-25,No,Yes,No,No,No,Yes,Yes,Don't know,Maybe,No,Yes,Some of them,No,Yes,Yes,No
28-08-2014 10:52,10:52 AM,28-08-2014,36,Male,United States,No,Yes,Yes,Sometimes,More than 1000,Yes,No,Don't know,No,Don't know,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No
28-08-2014 10:54,10:54 AM,28-08-2014,37,Male,Australia,No,Yes,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,Yes
28-08-2014 10:57,10:57 AM,28-08-2014,32,Male,Belgium,No,No,No,Don't know,Jun-25,No,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,Maybe,No,No,No,No,No,No
28-08-2014 11:02,11:02 AM,28-08-2014,39,Male,United Kingdom,No,No,Yes,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Very easy,No,No,No,Some of them,No,Yes,Yes,No
28-08-2014 11:04,11:04 AM,28-08-2014,31,Male,United States,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,Maybe,Yes,Don't know,No
28-08-2014 11:04,11:04 AM,28-08-2014,36,Male,United States,No,No,Yes,Sometimes,100-500,Yes,Yes,Yes,Yes,No,No,Don't know,Very difficult,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No
28-08-2014 11:07,11:07 AM,28-08-2014,30,Male,United States,Yes,No,Yes,Sometimes,26-100,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,Yes,Don't know,No
28-08-2014 11:09,11:09 AM,28-08-2014,28,Male,Canada,No,No,No,Don't know,Jun-25,No,Yes,Yes,Not sure,No,Don't know,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
28-08-2014 11:10,11:10 AM,28-08-2014,32,Male,Italy,No,No,No,Don't know,Jun-25,No,Yes,No,No,No,No,No,Somewhat difficult,Maybe,No,Some of them,No,Maybe,Maybe,No,No
28-08-2014 11:14,11:14 AM,28-08-2014,35,Male,United States,No,Yes,Yes,Rarely,Jun-25,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No
28-08-2014 11:15,11:15 AM,28-08-2014,19,Male,Canada,No,No,Yes,Sometimes,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,Yes,Don't know,No
28-08-2014 11:19,11:19 AM,28-08-2014,33,Male,Norway,No,Yes,No,Don't know,26-100,No,Yes,Yes,Yes,No,No,Don't know,Very easy,No,No,Some of them,Yes,No,No,Don't know,No
28-08-2014 11:20,11:20 AM,28-08-2014,42,Male,Germany,No,No,No,Don't know,More than 1000,Yes,Yes,Don't know,Not sure,Yes,Yes,Yes,Very easy,No,No,Some of them,No,No,Maybe,Yes,No
28-08-2014 11:21,11:21 AM,28-08-2014,37,Male,United States,No,Yes,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No
28-08-2014 11:21,11:21 AM,28-08-2014,40,Male,Thailand,Yes,No,No,Never,Jun-25,No,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
28-08-2014 11:22,11:22 AM,28-08-2014,36,Male,United States,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No
28-08-2014 11:26,11:26 AM,28-08-2014,29,Female,United States,No,Yes,Yes,Sometimes,26-100,Yes,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No
28-08-2014 11:27,11:27 AM,28-08-2014,38,Female,United States,No,Yes,Yes,Sometimes,26-100,No,No,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No
28-08-2014 11:29,11:29 AM,28-08-2014,26,Male,United States,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Don't know,Don't know,Somewhat difficult,Yes,Maybe,No,No,No,Maybe,No,No
28-08-2014 11:32,11:32 AM,28-08-2014,34,Male,Germany,No,No,No,Rarely,26-100,No,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,Maybe,No,Some of them,Maybe,Maybe,Yes,No
28-08-2014 11:34,11:34 AM,28-08-2014,21,Male,United States,No,No,Yes,Often,More than 1000,No,No,No,Yes,No,No,No,Don't know,Yes,No,Some of them,Some of them,No,Yes,No,Yes
28-08-2014 11:36,11:36 AM,28-08-2014,31,Male,Canada,Yes,Yes,No,Sometimes,01-May,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,No,No,No,No,Yes,No
28-08-2014 11:38,11:38 AM,28-08-2014,37,Female,United States,No,Yes,Yes,Rarely,26-100,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Yes,Some of them,No,Maybe,Yes,No
28-08-2014 11:40,11:40 AM,28-08-2014,37,Male,Ireland,No,Yes,Yes,Sometimes,01-May,No,Yes,No,No,No,No,Don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
28-08-2014 11:44,11:44 AM,28-08-2014,38,Male,Ireland,No,Yes,Yes,Sometimes,01-May,No,Yes,No,No,No,No,No,Very difficult,Yes,Yes,No,No,No,No,No,No
28-08-2014 11:47,11:47 AM,28-08-2014,27,Female,United States,No,No,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure,Yes,Don't know,Don't know,Somewhat easy,Yes,No,Some of them,No,No,Maybe,No,No
28-08-2014 11:48,11:48 AM,28-08-2014,39,Male,Netherlands,Yes,No,No,Don't know,Jun-25,No,Yes,No,No,Yes,No,Yes,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
28-08-2014 11:50,11:50 AM,28-08-2014,33,Female,United States,Yes,Yes,Yes,Sometimes,01-May,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Yes,Some of them,No,No,No,No,No
28-08-2014 11:50,11:50 AM,28-08-2014,27,Male,United Kingdom,No,No,No,Never,26-100,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,No,Yes,Yes,Don't know,No
28-08-2014 11:54,11:54 AM,28-08-2014,36,Female,United States,No,No,Yes,Never,Jun-25,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,No,No
28-08-2014 11:58,11:58 AM,28-08-2014,28,Male,United Kingdom,No,No,No,Never,26-100,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Yes,Don't know,No
28-08-2014 11:59,11:59 AM,28-08-2014,39,Male,United Kingdom,No,No,Yes,Sometimes,500-1000,No,No,Don't know,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
28-08-2014 12:02,12:02 PM,28-08-2014,33,Male,United States,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,No,Yes,No,No,Yes,Very easy,Maybe,Maybe,Yes,Yes,No,No,Yes,No
